row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,191105_AR_Panax_Pos.mzML Peak area,191105_AR_Ginkgo_Pos.mzML Peak area,191105_AR_Arnica_Pos.mzML Peak area,191105_AR_Cinchona_Pos.mzML Peak area,191105_AR_Salvia_Pos.mzML Peak area,
162,425.1057596125115,0.20000868,,,,295,,,,,,,0,0,926161.0,10829.606,1461.4199,
2863,425.1410690437634,1.3735034,,,,208,127,[M+Na]+,,4,2875;2863;2887;2936,402.15204,2864.1624,1334.99,2594.0183,0,140094.72,
8795,425.1431484835576,3.4544435,,,,836,475,[M+H]+,,3,8784;8795;8788,424.13609,0,155336.52,0,0,0,
12014,425.16276010146635,4.703121,,,,226,,,,,,,0,0,224.62747,0,305912.2,
15689,425.1631624905355,6.183239,,,,422,875,[M+H]+,,1,15692,424.15506,0,1701.2197,46704.516,0,1682.0035,
10772,425.1702242231246,4.189899,,,,806,,,,,,,0,0,0,13474.708,0,
15940,425.1807207022081,6.056903,,,,641,,,,,,,0,0,1110.1217,0,110132.68,
18878,425.19856254091366,6.877821,,,,576,,,,,,,0,0,267272.06,3081.3877,1176234.1,
14491,425.1987479654217,5.6974626,,,,773,,,,,,,0,849.63416,339.85565,0,1.2494098E7,
15416,425.19939627300954,5.9342976,,,,422,,,,,,,0,0,339.85565,0,4836785.5,
16830,425.37741321980855,6.5293875,,,,13,,,,,,,291754.6,0,0,949.7993,0,
17424,425.37743198183193,6.6304097,,,,10,,,,,,,319571.6,0,0,949.7993,0,
18156,425.377524985391,6.7457995,,,,734,,,,,,,63360.37,0,0,949.7993,0,
18784,425.37761652289794,7.113535,,,,43,,,,,,,494254.7,0,0,0,0,
16157,425.377644043073,6.4346185,,,,782,,,,,,,328198.97,0,0,949.7993,0,
3006,426.04650003634424,1.5666311,,,,150,,,,,,,0,429.55,0,0,62189.055,
1561,426.0722568181997,0.7866748,,,,798,54,[M+H]+,,2,1561;1530,425.06476,0,0,0,17499.723,0,
2578,426.0722881643874,1.2205093,,,,571,,,,,,,0,0,0,486823.56,0,
5751,426.0722984918189,2.431286,,,,744,,,,,,,0,0,0,140407.19,0,
8690,426.1748843341127,3.3640285,,,,836,466,[M+NH4]+,,3,8385;8657;8690,408.14133,0,1887923.1,309.8634,424.1748,3255.5261,
18217,426.1920189715053,7.028051,,,,576,,,,,,,0,0,1261.6367,1096.8359,29971.623,
14492,426.20297362937265,5.6219873,,,,773,,,,,,,0,0,0,0,3039614.0,
14227,426.22639206196806,5.519532,,,,601,,,,,,,0,0,840.69275,0,24151.193,
6184,426.2334677798796,2.5709171,,,,,,,,,,,4146.25,0,3535.4639,0,0,
1029,427.02216585164655,0.5240599,,,,464,,,,,,,0,18512.414,1484.4666,23171.172,1332.6715,
3007,427.0537419081314,1.3972003,,,,274,,,,,,,0,0,0,0,72943.51,
1297,427.07321300223373,0.6691393,,,,695,,,,,,,3986.3376,27819.658,669.93823,2179.3535,1950.1626,
4096,427.12053562605183,1.7655367,,,,620,,,,,,,0,0,279.49408,270956.1,22801.54,
1617,427.1208290434834,0.80994374,,,,110,58,[M+Na]+,,2,1605;1617,404.13145,0,0,0,11972.37,7842.2886,
3152,427.1272047011632,1.4769958,,,,223,,,,,,,0,0,1875.4824,0,162573.11,
5580,427.1583657856663,2.276066,,,,836,,,,,,,0,3917.0386,8867.057,0,16506.455,
16770,427.1791606045833,6.5180984,,,,576,,,,,,,0,718.8749,76913.2,0,134107.42,
2706,427.1929201160172,1.2848088,,,,208,116,[M+Na]+,,2,2722;2706,404.20413,0,6261.692,0,0,0,
10739,427.19510594817245,4.1732435,,,,844,577,[M+H]+,,1,10740,426.18818,0,0,2456.965,0,0,
5989,427.1951887808835,2.5541518,,,,836,,,,,,,0,787.39746,110992.78,0,2999.9985,
2310,427.2070139179674,1.0617902,,,,,,,,,,,483.6361,0,23308.59,0,0,
2517,427.2160519688883,1.1975368,,,,387,104,[M+H]+,,3,2518;2517;2519,426.20878,76939.31,0,0,0,0,
14423,427.2647335923666,5.5045323,,,,324,,,,,,,47260.71,0,16300.23,0,512.99445,
4904,428.02539493794546,2.1329134,,,,643,,,,,,,1218.5144,0,5282.858,0,12230.446,
14778,428.1673336523106,5.7421284,,,,846,,,,,,,0,0,80529.625,0,0,
13843,428.1733172237347,5.337727,,,,601,763,[M+NH4]+,,3,13843;13880;13878,410.13978,0,0,20822.256,0,0,
111,428.1754394632363,0.19232942,,,,295,,,,,,,1001367.4,2356.7212,24779.262,0,0,
11448,428.19124333159215,4.3719816,,,,786,618,[M+NH4]+,,3,11448;11413;11414,410.15764,0,0,0,0,73890.0,
1935,428.21219911333765,0.992192,,,,387,,,,,,,0,30733.592,1930.6725,0,25616.361,
1344,428.21319774732746,0.80001354,,,,435,55,[M+NH4]+,,2,1345;1344,410.17903,0,31281.701,0,0,23478.705,
8533,428.24891698004046,3.394804,,,,729,467,[M+NH4]+,,2,8534;8533,410.21561,37224.906,0,14203.684,0,0,
10266,428.2634460077451,3.9941094,,,,,,,,,,,0,0,6044.751,0,2190.5076,
10377,428.2641487558629,4.148265,,,,,,,,,,,0,247.50122,5502.4614,0,35285.7,
2982,429.05434012740113,1.4059598,,,,274,132,[M+K]+,,2,2982;3005,390.08977,0,0,468.12067,0,9470.556,
10049,429.08414126712813,3.9108632,,,,868,,,,,,,0,223620.66,0,0,0,
11675,429.08544905504004,4.481313,,,,923,,,,,,,0,23550.328,0,0,0,
8892,429.09356002608416,3.4974475,,,,836,478,[M+Na]+,,2,8892;8915,406.10475,0,6073.337,0,0,0,
5266,429.095952471888,2.2124043,,,,203,,,,,,,0,107254.8,0,2824.6519,0,
1481,429.13661191212356,0.75525004,,,,518,52,[M+Na]+,,2,1481;1474,406.14709,0,0,0,3854.8591,0,
13831,429.14444391895086,5.224577,,,,30,,,,,,,0,0,38099.902,0,859.7599,
5234,429.20191385291196,2.2113142,,,,,,,,,,,0,0,3661.6274,75321.22,0,
3472,429.2088492094934,1.7927862,,,,153,,,,,,,0,44628.945,330.91803,0,269.5329,
2609,429.2097195878975,1.2323104,,,,208,109,[M+Na]+,,2,2609;2769,406.2203,0,33763.434,355.2041,0,8284.631,
12155,429.210330208143,4.651617,,,,359,663,[M+Na]+,,2,12155;12154,406.22063,0,4816.0254,0,0,3086.12,
4917,429.21055339727747,2.217972,,,,836,,,,,,,0,44494.926,6835.77,0,3385.4197,
7956,429.21076764932343,3.0669436,,,,,,,,,,,0,8657.958,4028.4575,0,0,
6648,429.2112864537207,2.6476192,,,,432,,,,,,,0,9243.816,3654.9111,0,12530.923,
11255,429.2123306181338,4.348692,,,,469,610,[M+H]+,,1,11256,428.20504,0,9333.61,471.33972,0,3086.12,
9707,429.21320529138984,3.8459213,,,,,,,,,,,0,7577.551,471.33972,0,382.26892,
14485,429.6482222779114,5.618365,,,,422,798,[M+Na]+,,2,14624;14485,406.65943,0,0,18370.062,0,0,
477,430.00476618448397,0.23967448,,,,,,,,,,,0,135141.64,0,0,0,
10475,430.17042076362753,4.0623507,,,,836,557,[M+NH4]+,,2,10475;10498,412.13633,0,0,12756.64,0,0,
14962,430.18782841860207,5.8245173,,,,166,819,[M+NH4]+,,2,14462;14962,412.15549,249.47076,0,22206.512,2198.8567,722.5744,
8538,430.20638673011257,3.3983815,,,,471,455,[M+NH4]+,,2,8538;8539,412.17367,0,27634.812,0,0,0,
15964,430.2221848067459,6.2810245,,,,641,,,,,,,0,0,13083.228,0,2735.201,
2350,430.228171627104,0.9629551,,,,765,78,[M+NH4]+,,2,2350;2351,412.19414,0,37562.59,0,0,2148.105,
12801,430.2431012536399,5.017486,,,,436,701,[2M+NH4]+,,2,12794;12801,206.10471,0,31754.883,400.04547,0,0,
13801,430.24313551871546,5.322383,,,,601,757,[M+NH4]+,,2,13568;13801,412.20913,0,6624.09,4400.8677,0,0,
10318,430.24331355811086,3.9180293,,,,836,,,,,,,0,24316.164,1102.1353,0,0,
8501,430.2433874371627,3.4355047,,,,639,,,,,,,0,335.5354,56818.004,0,0,
5929,430.243418273312,2.492094,,,,613,315,[M+NH4]+,,2,5930;5929,412.20977,0,4236.8237,0,0,0,
2559,431.05383161505586,1.2179362,,,,470,,,,,,,0,0,340.59467,0,34952.547,
12247,431.10391017271724,4.680432,,,,226,,,,,,,0,0,28808.48,0,0,
8693,431.13014299203667,3.5011392,,,,836,466,[M+Na]+,,2,8693;8726,408.14133,434.25598,823655.6,234.90056,0,1046.3982,
1762,431.15458311857844,0.8707624,,,,387,64,[M+H]+,,3,1567;1762;1763,430.14814,0,0,0,0,22945.621,
14762,431.1764167196934,5.7347827,,,,846,815,[M+Na]+,,2,14777;14762,408.18625,0,0,10529.877,0,0,
14367,431.19498638507366,5.539362,,,,266,,,,,,,0,0,457.38568,10637.517,208.17792,
3070,431.22525456030854,1.4250683,,,,58,135,[M+Na]+,,2,3070;3069,408.23588,0,21735.035,0,0,0,
2529,431.2264544374559,1.1977634,,,,571,105,[M+Na]+,,3,2542;2543;2529,408.23641,0,6837.4673,0,0,0,
2338,431.2264796565878,1.1155766,,,,208,96,[M+NH4]+,,2,2497;2338,413.19254,0,11820.947,0,0,0,
9427,431.227499778286,3.6943405,,,,804,,,,,,,0,25134.885,271.65674,0,2197.3284,
17593,432.17555309673196,6.7090297,,,,576,971,[M+Na]+,,2,17593;17701,409.18657,0,0,0,0,19822.336,
12082,432.2374743429384,4.757474,,,,932,,,,,,,0,0,1065.1891,0,31227.504,
9261,432.23747672460615,3.6048942,,,,712,,,,,,,0,0,206.55023,0,33199.934,
13517,432.2584710936111,5.2917557,,,,442,,,,,,,637.02,3800.9736,0,0,0,
10822,432.2590877192668,4.164586,,,,671,573,[M+NH4]+,,3,10540;10822;10872,414.22498,0,10088.159,13345.124,0,0,
3275,432.25917080998767,1.6267939,,,,486,,,,,,,0,428.10822,2682.7913,0,23357.025,
14895,432.2592026492272,5.814527,,,,,,,,,,,0,2612.41,0,0,0,
10831,432.2730218656004,4.2187986,,,,786,,,,,,,0,0,1426.4143,0,87019.3,
13313,432.27350528522607,5.1042075,,,,711,,,,,,,0,0,0,0,43196.535,
4455,432.2807071519077,1.9327214,,,,259,,,,,,,9392.627,5784.8623,10686.783,0,14507.296,
12374,433.0031137654088,4.7323465,,,,21,670,[M+K]+,,2,12318;12374,394.03999,0,0,42620.258,0,42087.27,
2486,433.05021895994213,1.0968388,,,,387,,,,,,,0,11690.716,0,429.38556,6954.839,
8376,433.1129085045255,3.203676,,,,,,,,,,,0,43717.035,4745.5146,850.09515,258782.31,
7296,433.11296744362454,2.9695575,,,,654,,,,,,,0,554249.75,4503.0195,0,286908.12,
4935,433.114164222247,2.2823145,,,,203,,,,,,,0,300.7724,3730.209,0,31384.154,
13880,433.1287241762868,5.354781,,,,601,763,[M+Na]+,,3,13843;13880;13878,410.13978,0,0,52794.598,0,0,
11414,433.1478359774452,4.448632,,,,786,618,[M+Na]+,,3,11448;11413;11414,410.15764,0,1232.7407,0,0,24807.385,
1345,433.1678968873503,0.8072427,,,,435,55,[M+Na]+,,2,1345;1344,410.17903,0,5857.209,0,0,21975.86,
11826,433.18328100021967,4.51447,,,,304,630,[M+Na]+,,2,11826;11825,410.19403,0,0,0,0,5165.6963,
5103,433.1861148572659,2.1958697,,,,203,247,[M+Na]+,,2,5103;4945,410.19647,0,0,0,0,6770.259,
8534,433.2053362345585,3.448984,,,,729,467,[M+Na]+,,2,8534;8533,410.21561,22197.39,0,8032.2334,0,1528.0594,
14621,433.6747799270877,5.647125,,,,422,,,,,,,0,0,131979.06,0,0,
18448,433.6962622083778,7.024933,,,,198,1011,[M+K]+,,2,18448;18471,394.73371,0,0,0,12598.587,0,
17922,434.19537982900346,6.9379234,,,,609,991,[M+Na]+,,2,17922;17921,411.20588,0,0,0,1103.163,6596.199,
4350,434.20182315170314,1.9271493,,,,259,221,[M+NH4]+,,2,4350;4444,416.16801,2154.442,15124.483,0,8763.59,22769.797,
17350,434.21673149595415,6.8746386,,,,851,,,,,,,0,0,0,39340.254,278.7613,
10476,434.21680482271614,4.1766567,,,,671,,,,,,,0,0,17600.691,0,240.9639,
3154,434.2382320619433,1.4789227,,,,223,145,[2M+NH4]+,,2,3143;3154,208.10269,0,0,0,0,61923.375,
10462,434.27480125461824,3.9742613,,,,,,,,,,,0,7610.279,2875.865,0,1052.1637,
8313,434.2907359725539,3.3227077,,,,836,,,,,,,0,0,0,0,64286.746,
18743,434.7043575436417,7.107303,,,,576,,,,,,,0,0,0,122682.3,0,
16053,435.1086458186704,6.2840576,,,,906,,,,,,,0,20907.846,711.2146,0,0,
17414,435.1086548611063,6.503976,,,,,,,,,,,0,128105.54,554.83984,0,0,
10498,435.12527649015635,4.0695944,,,,836,557,[M+Na]+,,2,10475;10498,412.13633,0,0,6169.219,0,0,
7136,435.128482260539,2.8061793,,,,628,,,,,,,0,37377.836,360.60944,1055.3092,7313.783,
14462,435.1461894062903,5.7646494,,,,166,819,[M+Na]+,,2,14462;14962,412.15549,0,1141.4644,48258.72,0,0,
1314,435.1496724591275,0.6706263,,,,435,38,[M+H]+,,2,1314;1283,434.14218,0,0,0,0,17995.275,
8539,435.16400358150185,3.353525,,,,471,455,[M+Na]+,,2,8538;8539,412.17367,0,19043.252,11582.738,255.21407,7017.9023,
13639,435.16600498473264,5.278465,,,,601,748,[M+H]+,,3,13661;13639;13662,434.15856,0,0,0,0,14685.724,
16098,435.18013096963375,6.2896495,,,,576,883,[M+Na]+,,2,16120;16098,412.19153,0,0,9991.318,0,0,
2351,435.18315381099376,0.955726,,,,765,78,[M+Na]+,,2,2350;2351,412.19414,0,3407.9824,0,0,450.97992,
13568,435.19816480586735,5.315154,,,,601,757,[M+Na]+,,2,13568;13801,412.20913,0,5542.3154,2372.4465,0,0,
10438,435.1986312837406,4.050924,,,,836,,,,,,,0,20499.123,0,0,7414.1772,
12802,435.19865234629947,4.9083834,,,,436,701,[2M+Na]+,,2,12794;12802,206.10471,0,24139.268,0,0,0,
5930,435.1991584600197,2.5456252,,,,613,315,[M+Na]+,,2,5930;5929,412.20977,0,5917.305,0,0,214.83817,
8502,435.199386961057,3.3864725,,,,639,,,,,,,0,1398.7534,25633.207,0,949.29517,
2239,435.9940023148539,1.0466655,,,,527,,,,,,,0,0,2273.0496,0,56831.96,
3743,436.06670831217514,1.6892192,,,,486,,,,,,,0,0,7540.559,0,158261.42,
14780,436.1535480069231,5.7421284,,,,846,,,,,,,0,0,56108.55,0,0,
1713,436.1812687866918,0.8470497,,,,387,,,,,,,0,40873.625,0,0,28469.104,
2497,436.1816386926803,1.191265,,,,208,96,[M+Na]+,,2,2497;2338,413.19254,0,6204.48,0,0,4172.692,
18951,436.20823993800684,7.134078,,,,576,1036,[M+Na]+,,2,18951;18982,413.2197,0,0,0,757.61273,23397.232,
9283,436.23144791864075,3.637614,,,,437,,,,,,,0,0,10109.101,0,0,
11548,436.23256557797964,4.431244,,,,,,,,,,,0,0,31514.186,0,0,
10655,436.29026836447105,4.0950427,,,,868,568,[M+NH4]+,,3,10647;10660;10655,418.25645,0,532.4461,8596.667,0,2761.8135,
9437,436.2906608599698,3.6927154,,,,836,518,[M+NH4]+,,4,9418;9438;9419;9437,418.25645,0,560.6246,21843.967,0,6002.7,
5632,437.05329197757874,2.3853996,,,,792,299,[M+H]+,,3,5632;5709;5708,436.04601,0,0,0,0,6366.5244,
10026,437.0686147517862,3.9734359,,,,868,,,,,,,0,55464.258,0,0,266.77133,
10560,437.08286997218875,4.090441,,,,730,,,,,,,0,13965.584,0,0,0,
8914,437.08387275389777,3.3876357,,,,836,,,,,,,0,145795.73,0,6594.31,0,
7690,437.08821050149527,3.2094593,,,,836,,,,,,,0,0,0,31744.975,131156.31,
4527,437.0949692281118,2.1413333,,,,736,,,,,,,0,88618.35,2275.4216,0,592.3607,
3271,437.1086525269155,1.5819601,,,,,,,,,,,3799.4287,0,8823.089,0,356.50183,
3307,437.1449014511963,1.6140207,,,,486,,,,,,,0,3017.0886,0,606111.9,295.26764,
3361,437.18343221204844,1.5669526,,,,697,,,,,,,0,9769.201,7085.578,0,3077.9197,
10872,437.2139924914669,4.2231865,,,,671,573,[M+Na]+,,2,10822;10872,414.22498,0,2688.8938,15696.996,0,0,
10540,437.214126993151,4.0841093,,,,671,573,[M+Na]+,,2,10540;10822,414.22498,0,10509.964,13320.733,0,0,
13825,437.34101273974915,5.329185,,,,,,,,,,,6151.0933,0,0,0,0,
17136,437.71711543973873,6.824106,,,,851,,,,,,,3126.0972,0,0,36455.586,0,
1907,438.0637548066086,0.9196676,,,,387,,,,,,,0,20802.96,0,0,0,
14342,438.18761805861294,5.560209,,,,623,790,[M+Na]+,,2,14360;14342,415.19826,0,0,6693.9766,0,0,
7545,438.2122367151148,3.0816002,,,,,,,,,,,0,0,10050.606,0,5215.206,
7928,438.21231672946067,3.2067337,,,,836,,,,,,,0,0,12132.428,0,5040.987,
11072,438.2137150974068,4.257554,,,,662,604,[2M+NH4]+,,2,11072;11061,210.08916,0,301.2367,4688.5933,0,0,
16016,438.24803817497616,6.1978645,,,,641,882,[2M+NH4]+,,2,16016;15953,210.10748,0,0,202.78891,0,15785.717,
18890,438.2486722960031,7.124706,,,,576,,,,,,,0,0,0,0,96305.93,
8042,438.25290972991587,3.2553844,,,,793,,,,,,,0,0,0,105872.875,0,
11354,438.2539218722411,4.354983,,,,226,,,,,,,0,0,0,29496.107,0,
9131,438.28526872116163,3.5871081,,,,897,494,[M+NH4]+,,2,9131;9125,420.2517,0,0,5930.502,0,0,
3837,438.3059435439525,1.7216516,,,,212,185,[2M+NH4]+,,2,3808;3837,210.13655,0,7531.6396,0,0,0,
1206,439.0174439088376,0.61613435,,,,311,36,[M+K]+,,2,1206;1193,400.05501,0,0,0,10115.829,0,
2663,439.0176734069639,1.2669533,,,,208,111,[M+K]+,,2,2662;2663,400.05446,0,0,0,0,25463.184,
3658,439.0585737840469,1.6655592,,,,748,,,,,,,0,0,18837.91,0,0,
5664,439.0687385922215,2.3926454,,,,792,297,[M+H]+,,4,5687;5664;5668;5665,438.06125,0,0,0,0,140644.45,
1908,439.07333317326015,0.8970532,,,,387,,,,,,,0,39253.37,0,890.7197,0,
7733,439.1055482134091,3.1421986,,,,836,410,[M+H]+,,2,7737;7733,438.09846,0,0,0,0,653891.25,
4643,439.11838128688476,2.0153453,,,,486,,,,,,,0,36295.77,0,0,0,
6113,439.1306474490651,2.5527422,,,,792,,,,,,,1145.9854,0,36912.09,0,0,
4444,439.1572279396037,1.9086629,,,,259,221,[M+Na]+,,2,4350;4444,416.16801,0,804.33875,0,1008.0094,7859.1807,
11915,439.23027177494276,4.5615396,,,,,,,,,,,0,4252.1113,0,0,0,
8407,439.35648703363586,3.3506403,,,,556,,,,,,,10454.866,0,0,0,0,
16736,439.3566037856868,6.4736595,,,,926,930,[2M+Na]+,,2,16736;16733,208.18309,1972720.5,0,0,0,728.4075,
18282,439.35672827338817,6.9660983,,,,576,1004,[2M+Na]+,,2,18264;18282,208.18309,194361.7,0,0,0,0,
13486,439.35673405860484,5.1806774,,,,,,,,,,,13860.186,0,0,0,0,
14626,439.3567833583912,5.6530576,,,,657,,,,,,,15536.951,0,0,0,0,
17759,439.35689989525054,6.6231675,,,,,,,,,,,96531.64,0,0,0,728.4075,
6159,439.3570829273956,2.560119,,,,209,,,,,,,22022.096,0,0,0,0,
7532,440.0605499792806,3.197414,,,,836,,,,,,,0,0,7219.952,0,66803.516,
3547,440.12630796903426,1.6393021,,,,28,,,,,,,0,37116.38,0,0,0,
1837,440.1562386124977,1.0247256,,,,110,,,,,,,0,0,0,194793.98,5016.054,
14858,440.19184911719805,5.797609,,,,659,818,[M+NH4]+,,2,14854;14858,422.15814,0,0,0,0,24794.277,
9539,440.24851184239975,3.7938163,,,,868,,,,,,,0,8738.839,0,2330.0288,321.29163,
2295,441.10998421264253,1.0751005,,,,768,,,,,,,446.294,0,11116.437,0,5395.5015,
2378,441.13472165810794,1.0632148,,,,182,,,,,,,0,22643.936,0,0,21784.756,
2069,441.13508411357253,0.8736224,,,,387,70,[M+Na]+,,2,2069;2056,418.14654,0,38757.895,0,0,24016.264,
8812,441.1473280386998,3.4544716,,,,836,,,,,,,0,0,34139.47,0,0,
16424,441.1936707980985,6.1715617,,,,641,,,,,,,0,0,2541.2153,0,81489.51,
4638,441.22255055362126,2.087582,,,,834,,,,,,,503.75812,0,8838.8955,0,0,
3827,441.2231825373766,1.7187047,,,,,,,,,,,0,0,14482.235,0,0,
10573,441.24461934785376,4.1261725,,,,786,,,,,,,30449.799,2984.3306,9267.033,0,4256.4556,
9438,441.24561853276685,3.7983577,,,,836,518,[M+Na]+,,4,9418;9437;9419;9438,418.25645,0,3259.0977,27369.18,0,10693.949,
14386,441.3719412442173,5.5869308,,,,324,,,,,,,511342.38,0,0,0,0,
9323,441.37210381774213,3.6524944,,,,276,,,,,,,9734.874,0,0,0,0,
15525,441.37225983060574,6.0668335,,,,422,,,,,,,299033.9,0,0,0,0,
10175,441.37252678358635,4.108532,,,,836,,,,,,,192417.45,0,0,0,1678.1766,
14878,441.3725708097664,5.8084626,,,,132,,,,,,,311242.75,0,0,0,0,
12390,441.37259555619806,4.7377224,,,,21,,,,,,,48348.0,0,0,0,0,
13056,441.37259634972224,5.022039,,,,831,,,,,,,144834.11,0,0,0,0,
9830,441.3726202217823,4.0377846,,,,316,,,,,,,84790.86,0,0,0,1690.387,
14074,441.37265051540663,5.4486527,,,,900,,,,,,,66712.83,0,0,0,0,
10944,441.37294311647895,4.2378798,,,,786,,,,,,,2813228.5,0,0,0,3027.8525,
1043,441.9865584176232,0.5240599,,,,464,,,,,,,0,50747.293,7817.5596,51812.156,4649.0454,
1298,442.04097622139363,0.66643393,,,,695,,,,,,,0,25599.113,0,0,0,
6404,442.074243005959,2.466014,,,,742,,,,,,,0,0,56904.81,0,305.3756,
8784,442.1698114612267,3.4477103,,,,836,475,[M+NH4]+,,3,8728;8784;8795,424.13609,0,366688.53,0,0,0,
5006,442.1706273772215,2.1833336,,,,543,257,[M+NH4]+,,2,5006;5008,424.13681,0,306542.06,0,0,0,
481,442.19080187782004,0.22367841,,,,295,,,,,,,325288.6,0,9836.391,0,0,
13533,442.2075122593637,5.2108192,,,,545,742,[M+NH4]+,,2,13547;13533,424.17305,0,0,0,0,44461.945,
16017,442.2095646670416,6.0796795,,,,641,,,,,,,0,0,0,397.66324,140242.83,
16605,442.22222289059835,6.4260445,,,,122,,,,,,,0,0,14719.017,0,0,
3417,442.2279797537596,1.5109447,,,,382,138,[M+NH4]+,,2,3417;3418,424.19447,0,71203.91,3189.7017,0,1229.1721,
2474,442.22851109372186,1.205718,,,,387,,,,,,,0,10831.743,0,0,1229.1721,
4874,442.24375017492775,2.1296577,,,,377,,,,,,,0,0,0,0,76212.875,
16729,442.7018132479356,6.4652576,,,,50,,,,,,,0,0,0,7126.679,0,
2243,443.0678028510832,1.0591089,,,,527,,,,,,,0,97452.26,847.83673,0,28041.111,
6362,443.1567474585046,2.6560583,,,,386,,,,,,,0,0,3028.2698,0,9952.766,
11073,443.16618680535987,4.368066,,,,662,604,[2M+Na]+,,2,11061;11073,210.08916,0,0,6929.182,1638.4363,0,
9697,443.1664913163744,3.8035936,,,,868,,,,,,,0,0,1429.0294,41763.62,0,
14117,443.171730705908,5.662676,,,,,,,,,,,0,0,1435.6598,0,35547.703,
18785,443.38830931895956,7.113535,,,,43,,,,,,,187884.77,0,0,0,0,
14640,443.6466578405545,5.6615353,,,,422,,,,,,,0,0,79204.805,0,0,
12113,444.04017237395135,4.7369156,,,,39,,,,,,,692.089,0,22401.006,0,0,
5555,444.10116825969544,2.3726134,,,,704,,,,,,,0,56731.53,0,4797.782,0,
4875,444.1288822546857,2.1296577,,,,377,,,,,,,0,0,0,0,36143.36,
16929,444.2028228956563,6.447547,,,,576,937,[M+NH4]+,,3,16930;16933;16929,426.17027,0,0,43231.18,0,860.196,
17288,444.20341396251206,6.5872693,,,,741,,,,,,,0,0,15669.914,0,1399.2871,
13734,444.20362115522414,5.2350616,,,,732,,,,,,,0,0,257.25482,0,46850.152,
11171,444.2047322349578,4.2837386,,,,474,603,[M+NH4]+,,2,11171;11196,426.17107,0,0,0,0,4053.119,
5037,444.2220666717954,2.3565803,,,,203,,,,,,,0,0,414760.97,0,3761.5103,
6013,444.22231150537516,2.5172906,,,,704,,,,,,,0,0,56107.83,0,5728.006,
6562,444.22233425834565,2.7170181,,,,836,344,[M+NH4]+,,3,6562;6581;6583,426.18914,0,816.042,253927.23,0,3761.5103,
10740,444.22235448680766,4.1732435,,,,844,577,[M+NH4]+,,2,10740;10739,426.18818,0,0,1907.9866,0,0,
9058,444.22246813628544,3.4477608,,,,836,477,[M+NH4]+,,2,9036;9058,426.18868,0,194571.44,556.87366,0,0,
2518,444.2426277476646,1.1975368,,,,387,104,[M+NH4]+,,3,2518;2517;2519,426.20878,11801.951,0,0,0,0,
5707,444.25807349533846,2.210752,,,,340,,,,,,,0,0,233.13553,0,64305.77,
8915,445.0683153981344,3.5048056,,,,836,478,[M+K]+,,2,8892;8915,406.10475,0,42266.31,0,0,0,
4890,445.069475577329,2.1377056,,,,643,,,,,,,3200.2957,0,8866.268,0,4392.707,
2613,445.0865667913321,1.265471,,,,918,,,,,,,0,18518.773,466.11795,0,0,
14854,445.14747735502397,5.7903986,,,,659,818,[M+Na]+,,2,14858;14854,422.15814,0,0,0,0,45216.06,
12850,445.16490553718467,4.932882,,,,601,698,[M+Na]+,,2,12839;12850,422.17575,0,0,0,0,3877.912,
15097,445.1913668653287,5.655104,,,,864,,,,,,,0,4249.122,4925.403,0,2181746.8,
13903,445.1926658768483,5.362342,,,,601,,,,,,,349.75897,10792.894,81191.484,761.1893,141739.28,
14305,445.1927501120311,5.4659243,,,,601,,,,,,,349.75897,16667.08,11684.717,761.1893,9395.164,
13321,445.1928073979205,5.2091737,,,,601,,,,,,,349.75897,16096.868,8279.21,761.1893,3290.9575,
113,446.1864702019547,0.19013292,,,,295,,,,,,,186853.47,7393.368,3631.7993,0,0,
8461,446.2012998923407,3.3693838,,,,939,454,[M+NH4]+,,2,8461;8462,428.16864,0,4494.5947,0,0,0,
4877,446.2024128405241,2.1316094,,,,259,242,[M+NH4]+,,2,4895;4877,428.16856,480.6595,17693.256,0,0,0,
12579,446.216313534674,4.6551523,,,,,,,,,,,0,0,0,1744.2616,38200.348,
15574,446.2166613627481,5.986346,,,,422,863,[M+H-H2O]+,,2,15576;15574,463.22133,0,0,0,4690.081,263797.25,
10153,446.2376874782287,3.9572337,,,,283,538,[M+NH4]+,,2,10153;10136,428.20386,0,6009.583,0,0,0,
3802,446.2382122071558,1.8083982,,,,460,195,[M+NH4]+,,2,3781;3802,428.20435,0,2354.55,7687.4727,0,0,
9800,446.2382554018581,3.6765633,,,,868,,,,,,,0,31395.734,210.20966,0,0,
4245,446.23867747684733,1.882875,,,,709,208,[M+NH4]+,,2,4245;4217,428.20535,0,2354.55,16894.098,0,0,
6821,446.23895039041236,2.6149218,,,,574,,,,,,,9663.002,3441.4128,2783.6782,0,1449.2493,
11430,447.0719100546157,4.4853606,,,,226,,,,,,,0,0,0,31613.182,623.41943,
7269,447.0923240561578,2.9640415,,,,654,,,,,,,0,0,2011.2075,0,752441.1,
13352,447.11380972526246,5.132622,,,,931,,,,,,,0,0,0,0,284091.5,
5008,447.12602630597144,2.1833336,,,,543,257,[M+Na]+,,2,5006;5008,424.13681,0,91787.836,0,0,0,
8797,447.1292297485017,3.6683216,,,,836,,,,,,,0,83077.836,0,3034.6272,700.0737,
