rt	smiles	inchikey
5.96870015	CCCC(CC(O)=O)C(C(C)(C)C(CC=C(C)C)CC12CC=C(C)C)=C1OC(O)=C(C(C(C)CC)=O)C2=O	YCKXZLNJJBVOJD-UHFFFAOYSA-N
5.976466883333333	CCCC(CC(O)=O)C(C(C)(C)C(CC=C(C)C)CC12CC=C(C)C)=C1OC(O)=C(C(C(C)CC)=O)C2=O	YCKXZLNJJBVOJD-UHFFFAOYSA-N
6.349500016666667	CC(C)CC(C1=C(O)OC2=C(C(CC(OC)=O)c3ccccc3)C(C)(C)C(CC=C(C)C)CC2(CC=C(C)C)C1=O)=O	DVLZFRHEXIMHQX-UHFFFAOYSA-N
0.19817166666666666	NCC(C(c1c[nH]c(N)n1)O)Cl	YILCGOCHVFQMTC-UHFFFAOYSA-N
0.210145	NCC(C(c1c[nH]c(N)n1)O)Cl	YILCGOCHVFQMTC-UHFFFAOYSA-N
0.21140333333333333	NCC(C(c1c[nH]c(N)n1)O)Cl	YILCGOCHVFQMTC-UHFFFAOYSA-N
0.22619833333333333	Cn1c(N=C(N)N(C)C2=O)c2nc1	MXLVASHNANBJDZ-UHFFFAOYSA-N
0.22745333333333334	Cn1c(N=C(N)N(C)C2=O)c2nc1	MXLVASHNANBJDZ-UHFFFAOYSA-N
0.23179333333333335	Cn1c(N=C(N)N(C)C2=O)c2nc1	MXLVASHNANBJDZ-UHFFFAOYSA-N
0.23305166666666668	Cn1c(N=C(N)N(C)C2=O)c2nc1	MXLVASHNANBJDZ-UHFFFAOYSA-N
0.5938016833333334	C[C@@H]([C@@H]([C@H]([C@H]1O)O)O)O[C@@H]1O[C@H]([C@H]([C@H](OCCc(cc1)cc(O)c1O)O[C@@H]1CO)O)[C@@H]1OC(/C=C/c(cc1)cc(O)c1O)=O	FBSKJMQYURKNSU-UJERWXFOSA-N
0.7040700333333334	C[C@H]([C@H]([C@@H]([C@@H]1O)O)O)O[C@@H]1OC1=C(c(cc2)cc(O)c2O)Oc(cc(cc2O)O)c2C1=O	OXGUCUVFOIWWQJ-JHPRLSDPSA-N
0.7053266499999999	C[C@H]([C@H]([C@@H]([C@@H]1O)O)O)O[C@@H]1OC1=C(c(cc2)cc(O)c2O)Oc(cc(cc2O)O)c2C1=O	OXGUCUVFOIWWQJ-JHPRLSDPSA-N
0.7616599999999999	C[C@H]([C@H]([C@@H]([C@@H]1O)O)O)O[C@@H]1OC1=C(c(cc2O)cc(O)c2OC)Oc(cc(cc2O)O)c2C1=O	NAQNISJXKDSYJD-BJSHTXHQSA-N
0.7673400166666667	C[C@H]([C@H]([C@@H]([C@@H]1O)O)O)O[C@@H]1OC1=C(c(cc2O)cc(O)c2OC)Oc(cc(cc2O)O)c2C1=O	NAQNISJXKDSYJD-BJSHTXHQSA-N
0.7743349666666667	C[C@H]([C@H]([C@@H]([C@@H]1O)O)O)O[C@@H]1OC1=C(c(cc2O)cc(O)c2OC)Oc(cc(cc2O)O)c2C1=O	NAQNISJXKDSYJD-BJSHTXHQSA-N
0.8563816666666667	NCC(C(c1c[nH]c(N)n1)O)Cl	YILCGOCHVFQMTC-UHFFFAOYSA-N
0.8853333166666667	COc(cc(CC(CO)C(Cc(cc1)cc(OC)c1O)CO)cc1)c1O	PUETUDUXMCLALY-UHFFFAOYSA-N
0.8896483166666667	COc(cc(CC(CO)C(Cc(cc1)cc(OC)c1O)CO)cc1)c1O	PUETUDUXMCLALY-UHFFFAOYSA-N
0.8922133166666666	COc(cc(CC(CO)C(Cc(cc1)cc(OC)c1O)CO)cc1)c1O	PUETUDUXMCLALY-UHFFFAOYSA-N
0.9171483333333333	COc(cc(CC(CO)C(Cc(cc1)cc(OC)c1O)CO)cc1)c1O	PUETUDUXMCLALY-UHFFFAOYSA-N
0.9192150166666667	Oc1cc(O)c(/C=C/c2cc(O)cc(O)c2)cc1	PDHAOJSHSJQANO-OWOJBTEDSA-N
0.94070835	Oc1cc(O)c(/C=C/c2cc(O)cc(O)c2)cc1	PDHAOJSHSJQANO-OWOJBTEDSA-N
1.0484500166666666	COC(C(Cc(cc1O)c2cc1O)(CO1)O)C2(C=C2)C1=CC2=O	GUHDLXNWTKIBDJ-UHFFFAOYSA-N
1.0598899833333333	COC(C(Cc(cc1O)c2cc1O)(CO1)O)C2(C=C2)C1=CC2=O	GUHDLXNWTKIBDJ-UHFFFAOYSA-N
1.0806416833333332	COC(C(Cc(cc1O)c2cc1O)(CO1)O)C2(C=C2)C1=CC2=O	GUHDLXNWTKIBDJ-UHFFFAOYSA-N
1.0874699833333332	COC(C(Cc(cc1O)c2cc1O)(CO1)O)C2(C=C2)C1=CC2=O	GUHDLXNWTKIBDJ-UHFFFAOYSA-N
